date;eu_exchange;eu_et;eu_et_dif_h1;eu_et_dif_h12;eu_et_ecm_h1;eu_et_ecm_h12;eu_gap;eu_gdp;eu_gdp_log;eu_inflation;eu_inflation_log;eu_interest;eu_m1;eu_m1_log;us_exchange;us_et;us_et_dif_h1;us_et_dif_h12;us_et_ecm_h1;us_et_ecm_h12;us_gap;us_gdp;us_gdp_log;us_inflation;us_inflation_log;us_interest;us_m1;us_m1_log;eu_m_hat;eu_y_hat;eu_r_hat;eu_i_hat;eu_ygap_hat;eu_m_hat_dif_h1;eu_y_hat_dif_h1;eu_r_hat_dif_h1;eu_i_hat_dif_h1;eu_ygap_hat_dif_h1;eu_m_hat_dif_h12;eu_y_hat_dif_h12;eu_r_hat_dif_h12;eu_i_hat_dif_h12;eu_ygap_hat_dif_h12;eu_coint_taylor;eu_coint_monetary_standard;eu_coint_monetary_sticky;eu_coint_monetary_sticky_uip;eu_coint_monetary_flexible_uip
2001-01-01;1,076078768965888;0,07332366441884308;4,85411664518139e-03;0,073206128277054139;4,85411664518139e-03;0,073206128277054139;1,029923569832612;595418469471,359;27,1125303053213;76,63;4,33898864498231;1,62;2083703,00000000;14,5496571573039;1;0;0;0;0;0;1,041274981974378;833486743759,228;27,4488836347027;80,3006574014414;4,38577780773666;5,98;1,10040e+12;27,7266948659968;-13,1770377086930;-0,336353329381385;-0,0467891627543437;-4,3600000000000003;-1,13514121417655e-02;9,78623420565405e-03;-0,004107742455044416;-1,05991014524163e-02;4,20000000000000e-01;-0,018571347516810999;7,35418004820882e-02;6,48356513373471e-03;-1,68739585287065e-02;-1,20000000000000e-01;0,011304895120196168;-0,79746302443570349;-1,00226886995403563;-0,723044028651534387;-9,42620679726284e-01;-1,08948801854320210
2001-02-01;1,081314878892734;0,07817778106402447;4,60258223952816e-02;0,066732390731783539;4,60258223952816e-02;0,066732390731783539;1,062839194711918;591109375235,141;27,1052669053093;76,86;4,34198558513670;1,65;2084013,00000000;14,5498059198398;1;0;0;0;0;0;1,040112583035441;850988876806,141;27,4696648947013;80,6216765915100;4,38976755369593;5,49;1,08980e+12;27,7170153090954;-13,1672093892556;-0,364397989391982;-0,0477819685592289;-3,8400000000000003;2,27266116764770e-02;9,82831943733764e-03;-0,028044660010596800;-9,92805804885144e-04;5,20000000000000e-01;0,034078023818242542;6,12868287835386e-02;2,48216432793313e-03;-1,51494440925113e-02;6,50000000000000e-01;0,031073042851700983;-1,32286237257602091;-0,83156334628441508;-0,657833457795948706;-8,09176985104114e-01;-0,90946010309568170
2001-03-01;1,132246376811594;0,12420360345930602;-4,96951553560815e-03;0,012303641195356721;-4,96951553560815e-03;0,012303641195356721;1,055290257453449;593561704032,718;27,1094070119487;77,27;4,34730578194549;1,66;2096001,00000000;14,5555418015222;1;0;0;0;0;0;1,057332875677259;878012379433,826;27,5009265300651;80,8051161286920;4,39204028194693;5,31;1,11120e+12;27,7364616283865;-13,1809198268644;-0,391519518116343;-0,0447345000014359;-3,6499999999999995;-2,04261822380936e-03;-1,37104376087223e-02;-0,027121528724361355;3,04746855779303e-03;1,90000000000001e-01;-0,024769229900286405;5,18110190253829e-02;7,93685963960300e-03;-6,93775103443173e-03;9,20000000000000e-01;0,029560008122174297;-0,80368916624347575;-0,63230072894288525;-0,595944191302010484;-6,64431429530231e-01;-0,71003106351306911
2001-04-01;1,126633618747183;0,11923408792369787;4,56405552665362e-02;-0,014762066326986331;4,56405552665362e-02;-0,014762066326986331;1,041841630729549;603292633327,380;27,1256682116893;77,73;4,35324128324213;1,68;2129763,00000000;14,5715212638893;1;0;0;0;0;0;1,041277658311412;861234607773,059;27,4816327871530;81,1261353187606;4,39600516961059;4,80;1,12670e+12;27,7503141221165;-13,1787928582273;-0,355964575463620;-0,0427638863684612;-3,1200000000000001;5,63972418136549e-04;2,12696863709816e-03;0,035554942652723298;1,97061363297468e-03;5,29999999999999e-01;0,002606590641945905;4,84958448320700e-02;1,74314379660707e-02;-5,30869329996797e-03;1,57000000000000e+00;0,036016507146014565;-0,83571020458172307;-0,86281626733227046;-0,702167713636748458;-8,42322174663991e-01;-0,93265182419791759
2001-05-01;1,179245283018868;0,16487464319023404;0,00000000000000e+00;-0,101615303551042757;0,00000000000000e+00;-0,101615303551042757;1,045208844694801;614245724297,622;27,1436608874730;78,10;4,35799005684564;1,66;2150338,00000000;14,5811355970501;1;0;0;0;0;0;1,038819247673483;883272316041,474;27,5068993886932;81,4930143931247;4,40051730360546;4,21;1,11470e+12;27,7396064263420;-13,1584708292919;-0,363238501220199;-0,0425272467598150;-2,5499999999999998;6,38959702131814e-03;2,03220289353503e-02;-0,007273925756578592;2,36639608646172e-04;5,70000000000000e-01;0,005825624603181589;5,50365728943092e-02;-1,15818033695447e-03;-5,09386058679340e-03;2,34000000000000e+00;0,012324250722005159;-0,75763407381148840;-0,82404637472442455;-0,710524808697873378;-8,23133199862570e-01;-0,88835012816653347
2001-06-01;1,179245283018868;0,16487464319023404;-3,19145159340034e-02;-0,162371512972115994;-3,19145159340034e-02;-0,162371512972115994;1,045279876147463;616080552400,807;27,1466435588151;78,21;4,35939751661352;1,58;2191444,00000000;14,6000712452405;1;0;0;0;0;0;1,044766144985994;911900076185,625;27,5387962554321;81,6305940460112;4,40220411873694;3,97;1,12630e+12;27,7499590400001;-13,1498877947596;-0,392152696616943;-0,0428066021234148;-2,3900000000000001;5,13731161468911e-04;8,58303453234299e-03;-0,028914195396744446;-2,79355363599798e-04;1,60000000000000e-01;-0,005875865859849227;5,73746358162008e-02;2,71810542488247e-02;-3,82819306920101e-03;2,74000000000000e+00;0,052178549047386946;-0,61170054915742100;-0,64787602474610084;-0,647112046831700427;-6,88943031247152e-01;-0,70840238520524057
2001-07-01;1,142204454597373;0,13296012725623063;-4,50028484970889e-02;-0,111021219737477278;-4,50028484970889e-02;-0,111021219737477278;1,024218311877225;595354261556,368;27,1124224628870;78,03;4,35709336812867;1,58;2167979,00000000;14,5893059551479;1;0;0;0;0;0;1,029347786097511;842747200506,798;27,4599328692002;81,4012946245337;4,39939117736032;3,77;1,13970e+12;27,7617861858081;-13,1724802306602;-0,347510406313223;-0,0422978092316502;-2,1899999999999999;-5,12947422028609e-03;-2,25924359006413e-02;0,044642290303720245;5,08792891764642e-04;2,00000000000000e-01;-0,005643205381755001;3,63945992559440e-02;-1,21310743405090e-03;-2,31613537119646e-03;2,88000000000000e+00;0,028937514865243541;-0,55892442405845244;-0,91931602692359093;-0,734425383272268140;-8,83972037094784e-01;-0,97520580750903207
2001-08-01;1,091941471937104;0,08795727875914172;2,95259660070124e-03;-0,071116261563115457;2,95259660070124e-03;-0,071116261563115457;1,049455920730305;610272358592,855;27,1371711839635;77,97;4,35632413732151;1,59;2128380,00000000;14,5708716849303;1;0;0;0;0;0;1,013701425571639;896307098236,241;27,5215489347654;81,4012946245337;4,39939117736032;3,65;1,14450e+12;27,7659889763390;-13,1951172914088;-0,384377750801939;-0,0430670400388111;-2,0599999999999996;3,57544951586661e-02;-2,26370607485631e-02;-0,036867344488715759;-7,69230807160959e-04;1,30000000000000e-01;0,040883969378952223;2,28804389413373e-02;1,93523560325595e-02;-3,87307791660696e-03;2,96000000000000e+00;0,026894042911267180;-1,39678411720885665;-0,67372712995591855;-0,609276908529665984;-6,77040862942806e-01;-0,72169494292669201
2001-09-01;1,095170298981492;0,09090987535984296;9,79482876178919e-03;-0,076810950980341727;9,79482876178919e-03;-0,076810950980341727;1,035115983128332;618438284625,303;27,1504632414646;78,18;4,35901386036481;1,51;2187299,00000000;14,5981780072779;1;0;0;0;0;0;1,020172322209324;912311701256,595;27,5392475463217;81,7681736988978;4,40388809331394;3,07;1,19360e+12;27,8079950663959;-13,2098170591180;-0,388784304857129;-0,0448742329491356;-1,5599999999999998;1,49436609190086e-02;-1,46997677092706e-02;-0,004406554055190526;-1,80719291032450e-03;5,00000000000000e-01;-0,020810834239657572;-3,49838094726351e-03;2,77682472504246e-02;-4,41473208971654e-03;3,43000000000000e+00;0,047807796967268557;-0,86040457299475537;-0,63025483207730471;-0,566208474853226007;-6,30187200852744e-01;-0,66983391575530915
2001-10-01;1,105950011059500;0,10070470412163215;1,60538564885639e-02;-0,087011376989629699;1,60538564885639e-02;-0,087011376989629699;1,032882474059077;643118903825,108;27,1895954645007;78,24;4,35978102572656;1,42;2175722,00000000;14,5928711214434;1;0;0;0;0;0;1,003906479394608;921611358102,484;27,5493894511420;81,4930143931247;4,40051730360546;2,49;1,15920e+12;27,7787512279529;-13,1858801065095;-0,359793986641385;-0,0407362778788931;-1,0700000000000003;2,89759946644683e-02;2,39369526085156e-02;0,028990318215743827;4,13795507024250e-03;4,90000000000000e-01;0,014032333745459757;2,36383215367262e-02;3,18215764463190e-02;1,18744520843350e-03;3,83000000000000e+00;0,051291107164401550;-1,14567797531261206;-0,83639102932293641;-0,699549986540656477;-8,05415653654159e-01;-0,86998506158831401
2001-11-01;1,123848055742864;0,11675856061019609;9,59862826632633e-03;-0,109431785223735561;9,59862826632633e-03;-0,109431785223735561;1,031734945461237;646792391104,983;27,1952912006732;78,19;4,35914176213642;1,35;2210574,00000000;14,6087627682771;1;0;0;0;0;0;1,007461824641223;906313647653,166;27,5326512725423;81,3554347402382;4,39882763832033;2,09;1,16900e+12;27,7871697984185;-13,1784070301414;-0,337360071869085;-0,0396858761839063;-0,7399999999999998;2,42731208200142e-02;7,47307636815719e-03;0,022433914772300056;1,05040169498682e-03;3,30000000000001e-01;-0,004702873844454114;2,16739056004513e-02;2,08945552243094e-02;7,23620857643326e-04;4,13000000000000e+00;0,048806412311092506;-0,99652397855490538;-0,98268340244950969;-0,772465385158038642;-9,23077837763292e-01;-1,01316479805627102
2001-12-01;1,134687393623057;0,12635718887652242;2,01726038193748e-02;-0,173908490734744847;2,01726038193748e-02;-0,173908490734744847;1,030081001040324;640833712613,111;27,1860358415119;78,54;4,36360804914986;1,27;2278976,00000000;14,6392367772378;1;0;0;0;0;0;1,003422653109469;883789994244,421;27,5074853082896;81,0344155501696;4,39487394777050;1,82;1,20850e+12;27,8204010370899;-13,1811642598522;-0,321449466777622;-0,0312658986206369;-0,5500000000000000;2,66583479308544e-02;-2,75722971083248e-03;0,015910605091463026;8,41997756326940e-03;1,90000000000000e-01;0,002385227110840216;5,65968304642617e-03;1,07961201487186e-02;4,92416268129059e-03;4,23000000000000e+00;0,019438412555808915;-1,23256789563609281;-1,07895918616515929;-0,872758530002491928;-1,01733027295114e+00;-1,10775060446737217
2002-01-01;1,157809424568716;0,14652979269589722;-1,61962090008921e-03;-0,224971219002459810;-1,61962090008921e-03;-0,224971219002459810;1,021818666005772;613867923571,973;27,1430456337655;78,63;4,36475330600342;1,27;2239338,00000000;14,6216908444377;1;0;0;0;0;0;1,005282823413607;864046278623,518;27,4848921675377;81,2178550873516;4,39713511323364;1,73;1,19180e+12;27,8064858852593;-13,1847950408216;-0,341846533772173;-0,0323818072302124;-0,4600000000000000;1,65358425921647e-02;-3,63078096943958e-03;-0,020397066994551238;-1,11590860957556e-03;9,00000000000001e-02;-0,010122505338689747;-7,75733212866747e-03;-5,49320439078826e-03;1,44073555241313e-02;3,90000000000000e+00;0,027887254733930167;-0,94711044851906556;-0,93962820353725440;-0,808704138835809383;-9,08553283568924e-01;-0,96791018516890170
2002-02-01;1,155935729973413;0,14491017179580801;-8,40292714114527e-03;-0,220203155831239311;-8,40292714114527e-03;-0,220203155831239311;1,011248733662250;604142723109,016;27,1270763035057;78,76;4,36640525377092;1,27;2228301,00000000;14,6167499696476;1;0;0;0;0;0;1,002894824580152;874388196907,083;27,4967902752125;81,5388742774202;4,40107989152465;1,74;1,17830e+12;27,7950938376657;-13,1783438680181;-0,369713971706766;-0,0346746377537297;-0,4700000000000000;8,35390908209810e-03;6,45117280349616e-03;-0,027867437934592232;-2,29283052351725e-03;-1,00000000000000e-02;-0,008181933510066575;-1,11344787625089e-02;-5,31598231478370e-03;1,31073308054992e-02;3,37000000000000e+00;-0,014372702594378950;-0,73030001980762560;-0,76847578461675892;-0,729902001846060799;-7,73440953435858e-01;-0,79570760416585595
2002-03-01;1,146263182026593;0,13650724465466274;-3,20352230579512e-02;-0,222226120057200327;-3,20352230579512e-02;-0,222226120057200327;1,021752028667931;610106679178,922;27,1368996627232;79,21;4,37210255347619;1,27;2238652,00000000;14,6213844569712;1;0;0;0;0;0;0,997543868044809;892684524469,258;27,5174990793360;81,9974731203753;4,40668843118426;1,73;1,19680e+12;27,8106724441666;-13,1892879871954;-0,380599416612725;-0,0345858777080750;-0,4600000000000000;2,42081606231215e-02;-1,09441191772461e-02;-0,010885444905959218;8,87600456547233e-05;1,00000000000000e-02;0,015854251541023379;-8,36816033103283e-03;1,09201015036184e-02;1,01486222933609e-02;3,19000000000000e+00;0,026250778846930833;-1,05239376677481467;-0,69042524202288647;-0,690000441455014046;-7,08314313679240e-01;-0,71620906778731031
2002-04-01;1,110124333925400;0,10447202159671154;-4,12126819575203e-02;-0,211620937113754681;-4,12126819575203e-02;-0,211620937113754681;1,018870684445055;624521402715,571;27,1602514376871;79,56;4,37651145398577;1,29;2278113,00000000;14,6388580266756;1;0;0;0;0;0;0,990361714293478;888483592032,688;27,5127820173280;82,4560719633304;4,41226569048237;1,75;1,19690e+12;27,8107559968257;-13,1718979701502;-0,352530579640938;-0,0357542364965981;-0,4600000000000000;2,85089701515769e-02;1,73900170452246e-02;0,028068836971787192;-1,16835878852317e-03;0,00000000000000e+00;0,004300809528455463;6,89488807709360e-03;3,43399582268233e-03;7,00964987186303e-03;2,66000000000000e+00;0,027944997733440391;-1,17331417791567394;-0,89557261003992217;-0,772974394487934258;-8,64348260174771e-01;-0,91968033526521931
2002-05-01;1,065303078725898;0,06325933963919128;-6,07562094210733e-02;-0,230636449047323333;-6,07562094210733e-02;-0,230636449047323333;1,015787890900121;634806691075,025;27,1765863659890;79,71;4,37839504843983;1,30;2290532,00000000;14,6442946629601;1;0;0;0;0;0;0,983087968596581;894743178429,432;27,5198025625673;82,4560719633304;4,41226569048237;1,75;1,18600e+12;27,8016074165041;-13,1573127535440;-0,343216196578357;-0,0338706420425376;-0,4500000000000000;3,26999223035405e-02;1,45852166061680e-02;0,009314383062580589;1,88359445406050e-03;1,00000000000000e-02;0,004190952151963523;1,15807574791127e-03;2,00223046418415e-02;8,65660471727736e-03;2,10000000000000e+00;0,026310325282222324;-1,39948891733842751;-0,98067094047217962;-0,829206883727678146;-9,33341469191891e-01;-1,00132667504334028
2002-06-01;1,002506265664160;0,00250313021811803;1,94357773006353e-02;-0,135897013388649041;1,94357773006353e-02;-0,135897013388649041;1,034761534541771;638377611864,647;27,1821958133328;79,67;4,37789310339227;1,27;2349754,00000000;14,6698211997899;1;0;0;0;0;0;0,994127326305296;938615229537,321;27,5676714659766;82,5019318476259;4,41282170940134;1,75;1,19470e+12;27,8089162237696;-13,1390950239797;-0,385475652643876;-0,0349286060090623;-0,4800000000000000;4,06342082364757e-02;1,82177295642596e-02;-0,042259456065519174;-1,05796396652469e-03;-3,00000000000000e-02;0,007934285932935214;1,07927707798279e-02;6,67704397306679e-03;7,87799611435247e-03;1,91000000000000e+00;0,040120477075006766;-1,66287855508955484;-0,74530643094338112;-0,739431297958269229;-7,47288170326193e-01;-0,75935775051923116
2002-07-01;1,022181334968823;0,02193890751875336;-5,09789032272710e-03;-0,145748193245039820;-5,09789032272710e-03;-0,145748193245039820;1,019877048621196;624893520394,932;27,1608471048005;79,59;4,37688845681776;1,28;2328109,00000000;14,6605669080432;1;0;0;0;0;0;0,981551634183022;864919469368,128;27,4859022405479;82,5936516162170;4,41393282062676;1,73;1,20040e+12;27,8136759505126;-13,1531090424694;-0,325055135747391;-0,0370443638090023;-0,4500000000000000;3,83254144381738e-02;-1,40140184896662e-02;0,060420516896485310;-2,11575779994000e-03;3,00000000000000e-02;-0,002308793798301845;1,93711881908030e-02;2,24552705658319e-02;5,25344542264783e-03;1,74000000000000e+00;0,043454888658459923;-1,50881368476893640;-1,11203507779006716;-0,855955538718377262;-1,02135065387172e+00;-1,12967695661619572
2002-08-01;1,016983626563612;0,01684101719602626;-2,74209281652502e-03;-0,105492714790588943;-2,74209281652502e-03;-0,105492714790588943;1,028365874403573;630428909775,934;27,1696662338547;79,64;4,37751647919600;1,28;2301453,00000000;14,6490512205666;1;0;0;0;0;0;1,000153917885531;932151084410,311;27,5607607462303;82,8688109219900;4,41725876604303;1,74;1,18230e+12;27,7984828098155;-13,1494315892488;-0,391094512375638;-0,0397422868470372;-0,4600000000000000;2,82119565180423e-02;3,67745322057189e-03;-0,066039376628246771;-2,69792303803484e-03;-1,00000000000000e-02;-0,010113457920131519;4,56857021599379e-02;-6,71676157369916e-03;3,32475319177394e-03;1,60000000000000e+00;-0,007542538640623819;-1,25139810939995533;-0,69531065332570074;-0,675673845612294377;-6,94987008601169e-01;-0,71003691591431317
2002-09-01;1,014198782961460;0,01409892437950124;-4,05597247498782e-04;-0,166991670482643739;-4,05597247498782e-04;-0,166991670482643739;1,026155317346250;643092090189,654;27,1895537705086;79,84;4,38002463200321;1,26;2364441,00000000;14,6760521883335;1;0;0;0;0;0;0,992886003684009;954392446221,300;27,5843407930103;83,0063905748766;4,41891759971068;1,75;1,18580e+12;27,8014387682197;-13,1253865798862;-0,394787022501660;-0,0388929677074668;-0,4900000000000000;3,32693136622402e-02;2,40450093626698e-02;-0,003692510126022341;8,49319139570426e-04;-3,00000000000000e-02;0,005057357144197860;8,44304792318784e-02;-6,00271764453097e-03;5,98126524166886e-03;1,07000000000000e+00;0,018325652743231613;-1,38336712723502209;-0,69623947695369781;-0,702892255784634101;-7,06450065785991e-01;-0,71124117812972221
2002-10-01;1,013787510137875;0,01369332713200246;-6,36655174554193e-03;-0,164008087790870616;-6,36655174554193e-03;-0,164008087790870616;1,023446337563982;662883392872,114;27,2198649336430;80,03;4,38240156437895;1,27;2355081,00000000;14,6720856797456;1;0;0;0;0;0;0,992413994062333;962225155321,760;27,5925143094179;83,1439702277631;4,42057368620566;1,75;1,19660e+12;27,8105053179023;-13,1384196381567;-0,372649375774920;-0,0381721218267002;-0,4800000000000000;3,10323435016482e-02;-1,30330582705618e-02;0,022137646726740456;7,20845880766596e-04;1,00000000000000e-02;-0,002236970160591989;4,74604683528010e-02;-1,28553891335343e-02;2,56415605219296e-03;5,90000000000000e-01;0,002056348837179867;-1,36086339202451012;-0,82484506599530005;-0,747285436301867612;-8,02175392995782e-01;-0,84043592619794749
2002-11-01;1,007353681877707;0,00732677538646053;-5,48780772446829e-02;-0,189148207138732871;-5,48780772446829e-02;-0,189148207138732871;1,025864700432122;675877262779,475;27,2392773325690;79,97;4,38165156434380;1,25;2414586,00000000;14,6970384018018;1;0;0;0;0;0;0,996753601821999;948287472483,541;27,5779235342496;83,1439702277631;4,42057368620566;1,34;1,20530e+12;27,8177496145407;-13,1207112127389;-0,338646201680604;-0,0389221218618570;-0,0900000000000001;2,91110986101235e-02;1,77084254178368e-02;0,034003174094316080;-7,50000035156795e-04;3,90000000000000e-01;-0,001921244891524676;5,76958174024806e-02;-1,28612981151832e-03;7,63754322049337e-04;6,50000000000000e-01;0,004837977790109305;-1,25389084522078043;-1,06123025403025761;-0,848272137029867257;-9,84279569388900e-01;-1,07119308818120618
2002-12-01;0,953561552398207;-0,04755130185822241;-3,08901244483402e-02;-0,185938541510131616;-3,08901244483402e-02;-0,185938541510131616;1,000865703689793;656739301113,293;27,2105529747258;80,36;4,38651653994673;1,18;2499429,00000000;14,7315728637512;1;0;0;0;0;0;0,982258216777082;914173372194,709;27,5412860755272;82,9605306905811;4,41836496084610;1,24;1,24550e+12;27,8505581716486;-13,1189853078975;-0,330733100801343;-0,0318484208993652;-0,0600000000000001;1,86074869127105e-02;1,72590484141466e-03;0,007913100879260782;7,07370096249171e-03;3,00000000000000e-02;-0,010503611697412985;6,21789519547278e-02;-9,28363402372057e-03;-5,82522278728348e-04;4,90000000000000e-01;-0,008050861018143896;-1,37774644356439580;-1,12838343315947198;-0,924823756698626376;-1,04563701169753e+00;-1,13316460377623973
2003-01-01;0,924556213017751;-0,07844142630656259;3,14844227113129e-03;-0,135378797546762991;3,14844227113129e-03;-0,135378797546762991;1,008514275309889;636491180988,156;27,1792363993697;80,30;4,38576962095272;1,19;2440875,00000000;14,7078671395428;1;0;0;0;0;0;0,992839417085782;897171085761,330;27,5225124118789;83,3274097649452;4,42277754384698;1,24;1,22550e+12;27,8343700399146;-13,1265029003718;-0,343276012509190;-0,0370079228942597;-0,0500000000000000;1,56748582241066e-02;-7,51759247430961e-03;-0,012542911707846827;-5,15950199489446e-03;1,00000000000000e-02;-0,002932628688603889;5,82921404498578e-02;-1,42947873701615e-03;-4,62611566404725e-03;4,10000000000000e-01;-0,000860984368058038;-1,24136953166808417;-1,04924506624298908;-0,845305311395807113;-9,64150647002727e-01;-1,05048407560570856
2003-02-01;0,927471712112781;-0,07529298403543130;-1,04258913671063e-02;-0,141268955913224081;-1,04258913671063e-02;-0,141268955913224081;0,987577570280235;623354412876,962;27,1583810750048;80,62;4,38974675768902;1,21;2451197,00000000;14,7120870346373;1;0;0;0;0;0;0,991899900496478;911962045298,633;27,5388642091576;83,9694481450823;4,43045302012531;1,26;1,22550e+12;27,8343700399146;-13,1222830052773;-0,380483134152811;-0,0407062624362950;-0,0500000000000000;-4,32233021624295e-03;4,21989509452203e-03;-0,037207121643621832;-3,69833954203536e-03;0,00000000000000e+00;-0,019997188440349589;5,60608627408836e-02;-1,07691624460458e-02;-6,03162468256535e-03;4,20000000000000e-01;-0,012676239298341052;-0,74640798103594719;-0,81494609678466667;-0,729699086824359133;-7,76812568899621e-01;-0,81501272962067872
2003-03-01;0,917852225791647;-0,08571887540253757;-2,14300401145056e-02;-0,115097264027581400;-2,14300401145056e-02;-0,115097264027581400;0,994674487490310;627152304983,272;27,1644552587404;81,08;4,39543632158380;1,14;2497509,00000000;14,7308043931020;1;0;0;0;0;0;0,994883609775696;934600868939,650;27,5633853969573;84,4739068723330;4,43644269226606;1,25;1,24510e+12;27,8502369639048;-13,1194325708028;-0,398930138216834;-0,0410063706822577;-0,1100000000000001;-2,09122285386387e-04;2,85043447443556e-03;-0,018447004064022110;-3,00108245962605e-04;-6,00000000000001e-02;0,004113207930856566;6,98554163925653e-02;-1,83307216041086e-02;-6,42049297418268e-03;3,50000000000000e-01;-0,024417282908507865;-0,84949390102752231;-0,70278913694756939;-0,685187818057954368;-6,89780870000579e-01;-0,70219126874981530
2003-04-01;0,898391878537418;-0,10714891551704313;-6,02281938910889e-02;-0,070746192323997967;-6,02281938910889e-02;-0,070746192323997967;1,005251106746659;645816814440,687;27,1937817315385;81,21;4,39703839229432;1,13;2527118,00000000;14,7425900809667;1;0;0;0;0;0;0,993122383861895;919262287982,590;27,5468373244386;84,2904673351509;4,43426877836644;1,26;1,25960e+12;27,8618153261733;-13,1192252452066;-0,353055592900137;-0,0372303860721175;-0,1300000000000001;1,21287228847646e-02;2,07325596246477e-04;0,045874545316696214;3,77598461014017e-03;-2,00000000000000e-02;0,012337845170151018;5,26727249435872e-02;-5,25013259199625e-04;-1,47614957551934e-03;3,30000000000000e-01;-0,016380247266812309;-1,24549748320082609;-1,00178390347857627;-0,828701766199209322;-9,25956276572351e-01;-1,00140363137920230
2003-05-01;0,845880561664693;-0,16737710940813205;3,39832262376011e-02;-0,031309801472086812;3,39832262376011e-02;-0,031309801472086812;0,993416169945014;648010489596,195;27,1971727208161;81,15;4,39629929396060;1,10;2561474,00000000;14,7560934320073;1;0;0;0;0;0;0,977643267637216;935521443169,180;27,5643699040111;84,1528876822644;4,43263523593947;1,26;1,26660e+12;27,8673572610287;-13,1112638290214;-0,367197183194978;-0,0363359419788738;-0,1599999999999999;1,57729023077974e-02;7,96141618515733e-03;-0,014141590294840967;8,94444093243685e-04;-2,99999999999998e-02;0,003644179423032745;4,60489245225766e-02;-2,39809866166212e-02;-2,46529993633615e-03;2,90000000000000e-01;-0,016927019995743087;-1,48233000953909744;-0,93570690511634103;-0,811038227317633975;-8,71239952911273e-01;-0,92982329143106657
2003-06-01;0,875120329045244;-0,13339388317053100;9,58459744424454e-03;-0,061761631603510087;9,58459744424454e-03;-0,061761631603510087;0,994096802038658;650278620175,625;27,2006667544175;81,25;4,39753082120985;0,99;2605444,00000000;14,7731136601048;1;0;0;0;0;0;0,998049275613401;976629268847,717;27,6073729582741;84,2446074508554;4,43372456066593;1,22;1,28470e+12;27,8815463439840;-13,1084326838791;-0,406706203856587;-0,0361937394560830;-0,2300000000000000;-3,95247357474326e-03;2,83114514228622e-03;-0,039509020661608218;1,42202522790846e-04;-7,00000000000001e-02;-0,019725375882540641;3,06623401006032e-02;-2,12305512127102e-02;-1,26513344702062e-03;2,50000000000000e-01;-0,044586681811218942;-1,04480097775474401;-0,67695595548189502;-0,716875037318114416;-6,79674737052611e-01;-0,67378470220469167
2003-07-01;0,883548330093656;-0,12380928572628645;3,51575881317238e-02;-0,061757001232557271;3,51575881317238e-02;-0,061757001232557271;1,029369225177575;651587187640,591;27,2026770505599;81,13;4,39605280640697;0,93;2584795,00000000;14,7651567591049;1;0;0;0;0;0;0,994968581250982;908224826343,956;27,5347577910041;84,3363272194464;4,43481270005512;1,01;1,28790e+12;27,8840341008450;-13,1188773417401;-0,332080740444198;-0,0387598936481517;-0,0800000000000000;3,44006439265936e-02;-1,04446578609885e-02;0,074625463412388626;-2,56615419206874e-03;1,50000000000000e-01;0,038353117501336853;3,42317007292809e-02;-7,02560469680691e-03;-1,71552983914935e-03;3,70000000000000e-01;-0,003924770511580244;-1,65540190479724014;-1,14060572563052109;-0,869877898688163786;-1,02588284433648e+00;-1,13870957602688261
2003-08-01;0,915164271986822;-0,08865169759456268;-6,42410485085798e-02;-0,102877339950305097;-6,42410485085798e-02;-0,102877339950305097;0,992246868324622;645199925857,145;27,1928260682829;81,25;4,39753082120985;0,92;2573150,00000000;14,7606413872716;1;0;0;0;0;0;1,007057571999762;974829694679,345;27,6055286205636;84,6573464095150;4,43861189051360;1,03;1,29220e+12;27,8873673080705;-13,1267259207989;-0,412702552280628;-0,0410810693037549;-0,1100000000000000;-1,48107036751399e-02;-7,84857905876457e-03;-0,080621811836429913;-2,32117565560319e-03;-3,00000000000000e-02;-0,049211347601733513;2,27056684499445e-02;-2,16080399049901e-02;-1,33878245671770e-03;3,50000000000000e-01;-0,043022660193182238;-0,57578501735524557;-0,60842351080483670;-0,641319904505866067;-6,13969658778574e-01;-0,60695474778119907
2003-09-01;0,858221764503948;-0,15289274610314249;2,57798544427434e-03;-0,062944176695294340;2,57798544427434e-03;-0,062944176695294340;1,003414289985263;656968492703,669;27,2109018979701;81,54;4,40109369739111;0,91;2615593,00000000;14,7770013984155;1;0;0;0;0;0;1,018986127262859;1003850478976,666;27,6348642007856;84,9325057152881;4,44185689065693;1,01;1,28620e+12;27,8827132506472;-13,1057118522317;-0,423962302815490;-0,0407631932658221;-0,1000000000000000;-1,55718372775959e-02;2,10140685671956e-02;-0,011259750534861723;3,17876037932763e-04;1,00000000000000e-02;-0,000761133602455999;1,96747276544702e-02;-2,91752803138294e-02;-1,87022555835537e-03;3,90000000000000e-01;-0,048841150939836098;-0,71466214454676480;-0,57474176912358199;-0,642705857676696080;-5,86513008214137e-01;-0,56694141728283343
