date;jp_exchange;jp_et;jp_et_dif_h1;jp_et_dif_h12;jp_et_ecm_h1;jp_et_ecm_h12;jp_gap;jp_gdp;jp_gdp_log;jp_inflation;jp_inflation_log;jp_interest;jp_m1;jp_m1_log;us_exchange;us_et;us_et_dif_h1;us_et_dif_h12;us_et_ecm_h1;us_et_ecm_h12;us_gap;us_gdp;us_gdp_log;us_inflation;us_inflation_log;us_interest;us_m1;us_m1_log;jp_m_hat;jp_y_hat;jp_r_hat;jp_i_hat;jp_ygap_hat;jp_m_hat_dif_h1;jp_y_hat_dif_h1;jp_r_hat_dif_h1;jp_i_hat_dif_h1;jp_ygap_hat_dif_h1;jp_m_hat_dif_h12;jp_y_hat_dif_h12;jp_r_hat_dif_h12;jp_i_hat_dif_h12;jp_ygap_hat_dif_h12;jp_coint_taylor;jp_coint_monetary_standard;jp_coint_monetary_sticky;jp_coint_monetary_sticky_uip;jp_coint_monetary_flexible_uip
2006-04-01;114,30;4,73882657080077;-1,81871350065599e-02;0,045326270715766448;-1,81871350065599e-02;0,045326270715766448;1,002777010807217;43977739870898,2;31,4147047098051;95,2911917098446;4,55693737941942;0,00200;492657100000000;33,8308345104474;1;0;0;0;0;0;1,057572879594593;1129002568905,586;27,7523556764749;92,4076668554565;4,52620994983159;4,79;1,39360e+12;27,9629114430446;5,86792306740279;3,66234903333023;0,030727429587831701;-4,78800000000000026;-5,47958687873755e-02;1,74360592421756e-02;-5,10637942049641e-03;-6,40853095143257e-03;-2,00000000000000e-01;0,002904893778995499;2,76952314145724e-02;-0,060912269341166336;-0,035873608428729220;-1,99900000000000011;4,02947751791505e-03;1,06176070344143358;-0,62517674233529574;-0,46759889249002334;0,629684009759345020;-0,7093688545960513
2006-05-01;112,24;4,72063943579421;2,38578154149849e-02;0,080261993897758011;2,38578154149849e-02;0,080261993897758011;1,001925952017824;43753356367253,6;31,4095894427554;95,5859067357513;4,56002539010800;0,02000;489128100000000;33,8236455342872;1;0;0;0;0;0;1,045484079870234;1148256883600,304;27,7692661549964;92,8662656984116;4,53116045499144;4,94;1,39210e+12;27,9618345143409;5,86181101994631;3,64032328775902;0,028864935116551749;-4,92000000000000082;-4,35581278524102e-02;-6,11204745648308e-03;-2,20257455712130e-02;-1,86249447127995e-03;-1,32000000000001e-01;0,011237740934965323;2,38566434627572e-02;-0,072264950065736855;-0,039793716794688905;-1,92100000000000071;6,24755363588680e-03;0,65246941207563736;-0,64903174085022453;-0,19300225007793392;0,953147777484993020;-0,7248694702021062
2006-06-01;114,95;4,74449725120919;-1,30576732372401e-03;0,069555276740841165;-1,30576732372401e-03;0,069555276740841165;0,998999393167686;44230503761848,2;31,4204357973403;95,5859067357513;4,56002539010800;0,03600;485154400000000;33,8154883067187;1;0;0;0;0;0;1,060683950015272;1183730547494,178;27,7996920483606;93,0497052355937;4,53313381527662;4,99;1,37900e+12;27,9523797147397;5,86310859197901;3,62074374897970;0,026891574831376275;-4,95400000000000063;-6,16845568475861e-02;1,29757203270131e-03;-1,95795387793183e-02;-1,97336028517547e-03;-3,39999999999998e-02;-0,018126428995175914;4,12176859977791e-02;-0,064797334627495928;-0,037129088863840032;-1,91500000000000048;-1,28136802639121e-02;1,28352259866045593;-0,58816834378709626;0,14785598648587478;1,246115869063987303;-0,6680271689367850
2006-07-01;114,80;4,74319148388547;2,17137602237836e-02;0,035511752863500057;2,17137602237836e-02;0,035511752863500057;0,989507407746117;43062372661622,1;31,3936707076385;95,2911917098446;4,55693737941942;0,15500;486098900000000;33,8174332170685;1;0;0;0;0;0;1,044534307140119;1111173905028,565;27,7364381445152;93,3248645413668;4,53608657332750;5,24;1,36860e+12;27,9448094354648;5,87262378160372;3,65723256312328;0,020850806091919694;-5,08499999999999996;-5,50268993940013e-02;9,51518962471809e-03;3,64888141435813e-02;-6,04076873945658e-03;-1,30999999999999e-01;0,006657657453584820;2,78827886729829e-02;-0,055593021113086394;-0,037519689229832842;-1,82600000000000007;1,44487891986640e-02;1,05819865479337372;-0,61904792006872067;-0,65002716926846416;0,414076788334782175;-0,7078718727279191
2006-08-01;117,32;4,76490524410925;4,08302710823616e-03;-0,009592399691438658;4,08302710823616e-03;-0,009592399691438658;0,995051950932372;42610633956652,1;31,3831249614487;95,9788601036270;4,56412795996477;0,25000;481365400000000;33,8076477649928;1;0;0;0;0;0;1,035966300012351;1166842625783,030;27,7853226064830;93,5083040785488;4,53805024602526;5,25;1,37060e+12;27,9462697160981;5,86137804889465;3,59780235496569;0,026077713939514524;-5,00000000000000000;-4,09143490799794e-02;-1,12457327090780e-02;-5,94302081575897e-02;5,22690784759483e-03;8,50000000000000e-02;0,014112550314021921;2,83876134963137e-02;-0,044753078827554305;-0,028221716893837012;-1,50099999999999989;8,55843880775164e-03;0,59706771859172270;-0,52980907597856830;0,57009968549291246;1,630897902782514786;-0,6121348916018290
2006-09-01;117,80;4,76898827121749;-1,27415604411407e-03;-0,023621454736111325;-1,27415604411407e-03;-0,023621454736111325;0,998585391438984;44547393381725,8;31,4275747581836;95,9788601036270;4,56412795996477;0,26100;479266900000000;33,8032787606650;1;0;0;0;0;0;1,037676689383134;1185677469187,810;27,8013354311112;93,0497052355937;4,53313381527662;5,25;1,34740e+12;27,9291979254730;5,87408083519204;3,62623932707240;0,030994144688154535;-4,98899999999999988;-3,90912979441493e-02;1,27027862973925e-02;2,84369721067108e-02;4,91643074864001e-03;1,10000000000001e-02;0,001823051135830034;2,81859039786703e-02;-0,054729434448038461;-0,014253768857837912;-1,36999999999999966;-1,08453372765673e-02;0,52272496343747055;-0,54904516123221436;0,23478209767635125;1,302533095738843683;-0,6381582213303642
2006-10-01;117,65;4,76771411517337;-1,06815798760342e-02;-0,024958266232717463;-1,06815798760342e-02;-0,024958266232717463;1,011389032716226;46671924591290,6;31,4741639133363;95,7823834196891;4,56207877891984;0,25400;477492200000000;33,7995689406374;1;0;0;0;0;0;1,019122992382344;1194143260085,085;27,8084501070224;92,5452465083431;4,52769767636436;5,25;1,36030e+12;27,9387263795858;5,86084256105158;3,66571380631397;0,034381102555479437;-4,99600000000000044;-7,73395966611812e-03;-1,32382741404555e-02;3,94744792415658e-02;3,38695786732490e-03;-7,00000000000056e-03;0,031357338278031222;1,34142844244813e-02;-0,033979969321222825;-0,008856760062488256;-1,21700000000000053;3,58701150582170e-02;-0,54684533758985665;-0,55223271638486660;-0,34339780021772870;0,676735156805494564;-0,6497466101965145
2006-11-01;116,40;4,75703253529734;2,16707014516286e-02;-0,053828609037880781;2,16707014516286e-02;-0,053828609037880781;1,013463570653245;47662255252271,0;31,4951609060824;95,2911917098446;4,55693737941942;0,25700;476010600000000;33,7964612388196;1;0;0;0;0;0;1,028576782815975;1184076210171,112;27,7999840170175;92,4076668554565;4,52620994983159;5,25;1,36850e+12;27,9447363654271;5,85172487339244;3,69517688906495;0,030727429587831701;-4,99300000000000033;-1,51132121627298e-02;-9,11768765914545e-03;2,94630827509827e-02;-3,65367296764774e-03;3,00000000000011e-03;-0,007379252496611644;9,50505257988254e-03;-0,033849122518819996;-0,016447020028835801;-0,99400000000000022;1,72966874890881e-02;-0,29343342422509572;-0,57761314265723840;-0,97660875222917309;0,011091165240569644;-0,6781198620215891
2006-12-01;118,95;4,77870323674897;2,26914112020715e-02;-0,042504788354470691;2,26914112020715e-02;-0,042504788354470691;1,020289839732555;47094120156438,4;31,4831692717152;95,3894300518135;4,55796777621332;0,25500;484241000000000;33,8136038326015;1;0;0;0;0;0;1,041280394083787;1179413529743,792;27,7960384221647;92,5452465083431;4,52769767636436;5,24;1,38770e+12;27,9586688163234;5,85493501627816;3,68713084955050;0,030270099848957344;-4,98500000000000032;-2,09905543512323e-02;3,21014288572385e-03;-8,04603951445415e-03;-4,57329738874357e-04;8,00000000000001e-03;-0,005877342188502555;7,71649635041172e-03;-0,047699481246333164;-0,021994742286606694;-0,82600000000000051;2,01500765892195e-02;-0,07450531687201035;-0,52913614290681543;-0,79519943599953524;0,148831691258436510;-0,6347107263736175
2007-01-01;121,68;4,80139464795104;-2,66504779914944e-02;-0,134565081576218937;-2,66504779914944e-02;-0,134565081576218937;1,018415748818231;44549349233247,1;31,4276186621797;95,1929533678756;4,55590591981276;0,26700;483577400000000;33,8122325007401;1;0;0;0;0;0;1,020366857789637;1141259066065,688;27,7631532128027;92,8277433956034;4,53074555411716;5,25;1,36900e+12;27,9451016622349;5,86713083850525;3,66446544937695;0,025160365695593434;-4,98299999999999965;-1,95110897140638e-03;1,21958222270919e-02;-2,26654001735440e-02;-5,10973415336391e-03;2,00000000000067e-03;0,019039445379825937;4,73365319905739e-03;-0,026808693381138227;-0,020543950146563184;-0,69399999999999995;5,42734803679437e-02;-0,67639850249916078;-0,48342466811723073;-0,49522977472940571;0,416697207326212349;-0,5911444828926541
2007-02-01;118,48;4,77474416995954;-7,03005478617147e-03;-0,123358560174488652;-7,03005478617147e-03;-0,123358560174488652;1,017620395951435;44066965623641,6;31,4167315388526;94,7017616580311;4,55073260253254;0,35700;479673300000000;33,8041263631001;1;0;0;0;0;0;1,018980549792214;1154860478463,246;27,7750006547383;93,3244059425238;4,53608165931051;5,26;1,34750e+12;27,9292721397296;5,87485422337058;3,64173088411429;0,014650943222024537;-4,90299999999999958;-1,36015384077881e-03;7,72338486532220e-03;-2,27345652626596e-02;-1,05094224735689e-02;8,00000000000001e-02;0,000590955130627568;1,13905544587958e-02;-0,026268539034234095;-0,025937480909862032;-0,41399999999999970;4,05133688540955e-02;-0,66534833215121036;-0,54371690974538345;-0,47838075334708535;0,498956352975172490;-0,6366437093382527
2007-03-01;117,65;4,76771411517337;1,64387263431598e-02;-0,161544428852197441;1,64387263431598e-02;-0,161544428852197441;1,015577762111262;45031285143111,3;31,4383785895441;94,9964766839378;4,55383980337528;0,50900;484288800000000;33,8137025389088;1;0;0;0;0;0;1,048541979536549;1185886455470,834;27,8015116745439;94,1741895985196;4,54514614826919;5,26;1,37840e+12;27,9519445221601;5,86175801674872;3,63686691500018;0,008693655106096543;-4,75099999999999945;-3,29642174252871e-02;-1,30962066218565e-02;-4,86396911410836e-03;-5,95728811592799e-03;1,52000000000000e-01;-0,031604063584508291;1,12710085881069e-02;-0,030588497750542842;-0,028442305433167725;-0,16299999999999937;2,47365451410839e-02;0,44050416112357205;-0,54088067923950511;-0,58205979127662888;0,368256569304988013;-0,6286193332448237
2007-04-01;119,60;4,78415284151653;1,67485881754317e-02;-0,138993007312281591;1,67485881754317e-02;-0,138993007312281591;1,013186426579471;44490689039318,6;31,4263010481365;95,2911917098446;4,55693737941942;0,51100;490536000000000;33,8265197867361;1;0;0;0;0;0;1,035346210617079;1185514285292,956;27,8011977923944;94,7859604550218;4,55162130182760;5,25;1,39230e+12;27,9619781718617;5,86454161487448;3,62510325574212;0,005316077591822399;-4,73899999999999988;-2,21597840376073e-02;2,78359812576312e-03;-1,17636592580617e-02;-3,37757751427414e-03;1,19999999999996e-02;0,010804433387679779;-3,38145252830557e-03;-0,037245777588108098;-0,025411351996009302;0,04900000000000038;3,26360847497682e-02;0,10561188480189890;-0,50209467395052187;-0,43418447700430468;0,477481861688159370;-0,5923848153892370
2007-05-01;121,62;4,80090142969196;1,31510982580680e-02;-0,140675037955793947;1,31510982580680e-02;-0,140675037955793947;1,013628308438645;44505019782915,9;31,4266231028493;95,5859067357513;4,56002539010800;0,52100;487148800000000;33,8195907364899;1;0;0;0;0;0;1,029095040878351;1196208596589,435;27,8101781681131;95,3651707936741;4,55771342577393;5,25;1,38560e+12;27,9571543747546;5,86243636173529;3,61644493473623;0,002311964334068328;-4,72900000000000009;-1,54667324397055e-02;-2,10525313919163e-03;-8,65832100589614e-03;-3,00411325775407e-03;9,99999999999979e-03;0,006693051597901789;6,25341788985878e-04;-0,023878353022791288;-0,026552970782483420;0,19100000000000072;2,80913954127047e-02;-0,09248999692632522;-0,45774146556004619;-0,32722775934497222;0,533643908052653049;-0,5515074739208650
2007-06-01;123,23;4,81405252795003;-3,53492912010651e-02;-0,146846951042487461;-3,53492912010651e-02;-0,146846951042487461;1,004767738427458;44688491177765,5;31,4307371163385;95,3894300518135;4,55796777621332;0,51000;484391600000000;33,8139147864167;1;0;0;0;0;0;1,025153239558513;1232159118117,301;27,8397891270162;95,5499861273850;4,55964952549930;5,25;1,37080e+12;27,9464156269469;5,86749915946980;3,59094798932238;-0,001681749285985745;-4,74000000000000021;-2,03855011310559e-02;5,06279773451013e-03;-2,54969454138489e-02;-3,99371362005407e-03;-1,10000000000001e-02;-0,004918768691350328;4,39056749079469e-03;-0,029795759657321952;-0,028573324117362020;0,21400000000000041;4,12990557165303e-02;0,09695720133126755;-0,42333733736311130;0,02810516682666733;0,874088459406609619;-0,5159776962914323
2007-07-01;118,95;4,77870323674897;-2,33903923311551e-02;-0,096664606504297979;-2,33903923311551e-02;-0,096664606504297979;1,001079061353497;43625835625288,3;31,4066706510021;95,2911917098446;4,55693737941942;0,49900;484597300000000;33,8143393526900;1;0;0;0;0;0;1,017577051670582;1171570493093,456;27,7893662664458;95,5256803887084;4,55939511593213;5,26;1,36860e+12;27,9448094354648;5,86952991722520;3,61730438455628;-0,002457736512710085;-4,76100000000000012;-1,64979903170845e-02;2,03075775539574e-03;2,63563952339041e-02;-7,75987226724340e-04;-2,09999999999999e-02;0,003887510813971318;-3,09386437852766e-03;-0,039928178566999151;-0,023308542604629778;0,32399999999999984;3,85289090769168e-02;-0,06416853711225858;-0,51738908892255109;-0,53730927387305694;0,376352155210483763;-0,6044658619520261
2007-08-01;116,20;4,75531284441781;-9,94602793643651e-03;-0,063047951578786510;-9,94602793643651e-03;-0,063047951578786510;0,999598148373043;43143626612156,0;31,3955558194702;95,7823834196891;4,56207877891984;0,48500;478794600000000;33,8022928113533;1;0;0;0;0;0;1,001772961230504;1221273339526,635;27,8309151512992;95,3504956306995;4,55755953004760;5,02;1,37280e+12;27,9478735656801;5,85441924567317;3,56464066817096;0,004519248872241199;-4,53499999999999925;-2,17481285746102e-03;-1,51106715520299e-02;-5,26637163853216e-02;6,97698538495128e-03;2,26000000000001e-01;0,014323177459623526;-6,95880322147957e-03;-0,033161686794731082;-0,021558465067273325;0,46500000000000075;3,87395362225184e-02;-0,55206676760732276;-0,52829681563726327;0,49764286324563684;1,516268653598968674;-0,5937845139045146
2007-09-01;115,05;4,74536681648137;-2,61096754072021e-03;-0,098095454474647958;-2,61096754072021e-03;-0,098095454474647958;0,991659248929321;44523237762555,7;31,4270323657147;95,7823834196891;4,56207877891984;0,51000;477582400000000;33,7997578264067;1;0;0;0;0;0;1,014785312451746;1245149167379,474;27,8502764518244;95,6132727677128;4,56031164690281;4,94;1,35630e+12;27,9357815199151;5,86397630649157;3,57675591389035;0,001767132017023165;-4,43000000000000060;-2,31260635224250e-02;9,55706081840546e-03;1,21152457193894e-02;-2,75211685521803e-03;1,04999999999999e-01;-0,020951250664963950;-1,01045287004666e-02;-0,049483413182052516;-0,029227012671131369;0,55899999999999928;1,59652344217244e-02;0,17287415445285642;-0,56821780476007033;0,18547200221536442;1,226685371120929124;-0,6312170288099708
2007-10-01;114,75;4,74275584894065;-3,95519226811976e-02;-0,154731821787533974;-3,95519226811976e-02;-0,154731821787533974;1,006558664131597;46710143167590,3;31,4749824554687;96,0770984455959;4,56515097795681;0,50600;478807100000000;33,8023189182409;1;0;0;0;0;0;1,005431838415554;1252300039585,345;27,8560030081265;95,8178078516708;4,56244855341902;4,76;1,36940e+12;27,9453938036334;5,85692511460756;3,61897944734219;0,002702424537788239;-4,25399999999999956;1,12682571604306e-03;-7,05119188400971e-03;4,22235334518426e-02;9,35292520765074e-04;1,76000000000001e-01;0,024252889238468023;-3,91744644402081e-03;-0,046734358971775691;-0,031678678017691198;0,74200000000000088;8,86078538216117e-03;-0,61773960095448022;-0,58348753209572024;-0,51347207178858512;0,483296658625295306;-0,6521247068344169
2007-11-01;110,30;4,70320392625946;3,29945221350387e-02;-0,146698912252646529;3,29945221350387e-02;-0,146698912252646529;1,000234701886087;47344305900792,8;31,4884676728023;95,8806217616580;4,56310389433508;0,50000;478022800000000;33,8006795460272;1;0;0;0;0;0;1,017498859737162;1251898818644,728;27,8556825695617;96,3869290157781;4,56837060130056;4,49;1,37050e+12;27,9461967526893;5,85448279333798;3,63278510324057;-0,005266706965476153;-3,99000000000000021;-1,72641578510748e-02;-2,44232126958721e-03;1,38056558983770e-02;-7,96913150326439e-03;2,63999999999999e-01;-0,018390983567117880;2,75791994553742e-03;-0,062391785824381429;-0,035994136553307854;1,00300000000000011;-2,15094568834506e-03;0,04357061363267303;-0,67592491889609618;-1,08016949088577907;-0,030738251715405739;-0,7308643017677765
2007-12-01;114,00;4,73619844839450;-6,93688820196767e-02;-0,228089975249535115;-6,93688820196767e-02;-0,228089975249535115;1,000163704137881;46602750931616,9;31,4726806881851;96,0770984455959;4,56515097795681;0,49700;486783900000000;33,8188414033643;1;0;0;0;0;0;1,022319493632437;1236151141769,774;27,8430237504733;96,3222665789214;4,56769951304155;4,24;1,39490e+12;27,9638438440446;5,85499755931975;3,62965693771175;-0,002548535084740067;-3,74300000000000033;-2,21557894945561e-02;5,14765981769472e-04;-3,12816552882111e-03;2,71817188073609e-03;2,47000000000000e-01;-0,004891631643481276;6,25430415830408e-05;-0,057473911838748393;-0,032818634933697410;1,24199999999999999;-1,16523514332378e-03;0,26872614053813032;-0,60051737780997283;-0,86185433577372939;0,115605085328165186;-0,6617116155493106
2008-01-01;106,36;4,66682956637482;-1,54439565897642e-02;-0,171474246393934493;-1,54439565897642e-02;-0,171474246393934493;1,002568043306731;44295039967804,2;31,4218938221017;95,8806217616580;4,56310389433508;0,50200;485169000000000;33,8155183997784;1;0;0;0;0;0;1,012774062573072;1211517267930,024;27,8228946304485;96,8010437709666;4,57265777698232;3,94;1,37590e+12;27,9501291783802;5,86538922139824;3,59899919165322;-0,009553882647234779;-3,43799999999999972;-1,02060192663409e-02;1,03916620784936e-02;-3,06577460585231e-02;-7,00534756249471e-03;3,05000000000001e-01;0,011949770228215195;-1,74161710701526e-03;-0,065466257723727495;-0,034714248342828213;1,54499999999999993;-8,25491029493453e-03;-0,11181041739537836;-0,75748389181467624;-0,72444565777200676;0,453809312513481056;-0,7850206359797197
2008-02-01;104,73;4,65138560978505;-4,52159234638803e-02;-0,071020542715934276;-4,52159234638803e-02;-0,071020542715934276;1,004744550091299;44061856343897,4;31,4166155885963;95,6841450777202;4,56105261156453;0,50400;479707600000000;33,8041978675464;1;0;0;0;0;0;1,006423550149908;1214736784239,190;27,8255485307653;97,0821648616980;4,57555768038004;2,98;1,36590e+12;27,9428346679553;5,86136319959116;3,59106705783098;-0,014505068815511279;-2,47599999999999998;-1,67900005860955e-03;-4,02602180707490e-03;-7,93213382224423e-03;-4,95118616827650e-03;9,62000000000000e-01;0,008527019207731357;-1,34910237794124e-02;-0,050663826283312119;-0,029156012037535817;2,42699999999999960;-3,18846217830737e-04;-0,22494194852591171;-0,78389352096156817;-0,77067444571959276;0,423565410142576426;-0,7905172972448012
2008-03-01;100,10;4,60616968632117;3,89901478830756e-02;-0,020182319749856958;3,89901478830756e-02;-0,020182319749856958;0,995869447945245;44494403688298,3;31,4263845373788;96,1753367875648;4,56617295045250;0,51100;482933000000000;33,8108990436030;1;0;0;0;0;0;1,001975631095769;1231232947830,476;27,8390371798590;97,9236937385207;4,58418854005543;2,61;1,40110e+12;27,9682787583236;5,84262028527941;3,58734735751977;-0,018015589602924820;-2,09899999999999975;-6,10618315052402e-03;-1,87429143117512e-02;-3,71970031120483e-03;-3,51052078741354e-03;3,77000000000000e-01;-0,004427183091914477;-1,91377314693071e-02;-0,049519557480408594;-0,026709244709021362;2,65199999999999969;2,68580342747631e-02;-0,03492898186135662;-0,86083626185959849;-0,92532632908332302;0,336270691839623437;-0,8470170527795573
2008-04-01;104,08;4,64515983420425;1,50665575319193e-02;-0,064282340785203118;1,50665575319193e-02;-0,064282340785203118;0,994484882233527;43907211320401,5;31,4130996894989;96,0770984455959;4,56515097795681;0,50600;486413100000000;33,8180793787836;1;0;0;0;0;0;1,000179766584882;1227560264534,606;27,8360497907538;98,5175792401476;4,59023500169739;2,28;1,40660e+12;27,9721965608203;5,84588281796329;3,57704989874504;-0,025084023740581607;-1,77399999999999980;-5,69488435135557e-03;3,26253268388044e-03;-1,02974587747369e-02;-7,06843413765679e-03;3,25000000000000e-01;0,000411298799168458;-1,86587969111898e-02;-0,048053356997083796;-0,030400101332404006;2,96499999999999986;1,64648996862518e-02;0,06709638734991634;-0,77223522322658145;-0,84734700851298705;0,301513988314570880;-0,7638439335257078
2008-05-01;105,66;4,66022639173617;6,97918517137452e-03;-0,090683383391229277;6,97918517137452e-03;-0,090683383391229277;0,996468980839612;43724067197455,0;31,4089198032141;96,8630051813471;4,57329766252463;0,50500;484041800000000;33,8131923825524;1;0;0;0;0;0;0,978089837250133;1227692752744,987;27,8361577130002;99,3471845470534;4,59862062986506;1,98;1,39650e+12;27,9649902223316;5,84820216022078;3,57276209021392;-0,025322967340431823;-1,47500000000000009;1,83791435894786e-02;2,31934225748631e-03;-4,28780853111377e-03;-2,38943599850217e-04;2,99000000000000e-01;0,024074027940834131;-1,42342015145118e-02;-0,043682844522301423;-0,027634931674500152;3,25400000000000000;3,38458760291841e-02;-0,67681533927655013;-0,73920947357425926;-0,74124027796690239;0,375166486224386420;-0,7302276959007483
2008-06-01;106,40;4,66720557690754;1,48330533371244e-02;-0,103378354453835364;1,48330533371244e-02;-0,103378354453835364;0,986682692190496;43758021482143,6;31,4096960600892;97,2559585492228;4,57734625105063;0,50900;482803600000000;33,8106310616279;1;0;0;0;0;0;0,980568760865352;1260581982720,059;27,8625946213008;100,3483058212244;4,60864719240152;2,00;1,40730e+12;27,9726940909489;5,83793697067892;3,54710143878847;-0,031300941350894895;-1,49100000000000010;6,11393132514426e-03;-1,02651895418617e-02;-2,56606514254578e-02;-5,97797401046307e-03;-1,60000000000000e-02;-0,012265212264334302;-2,95621887908837e-02;-0,043846550533910289;-0,029619192064909150;3,24900000000000011;2,64994324562001e-02;-0,23891813899406905;-0,69922918018952174;-0,45421860401153341;0,624970163046866256;-0,6876124766233496
2008-07-01;107,99;4,68203863024467;1,02262625943563e-02;-0,124694073739181732;1,02262625943563e-02;-0,124694073739181732;0,990849075328532;42841775506236,7;31,3885348057062;97,4524352331606;4,57936441520686;0,50300;480924600000000;33,8067316169899;1;0;0;0;0;0;0,992014932295431;1209046731575,034;27,8208533398953;100,8752358917798;4,61388446504368;2,01;1,41770e+12;27,9800569560700;5,82667466091993;3,56768146581087;-0,034520049836821443;-1,50699999999999967;-1,16585696689964e-03;-1,12623097589868e-02;2,05800270224046e-02;-3,21910848592655e-03;-1,59999999999996e-02;-0,007279788292043898;-4,28552563052662e-02;-0,049622918745409805;-0,032062313324111358;3,25400000000000045;1,53321333501849e-02;0,02757667829022130;-0,66026122380878094;-0,85557932294693761;0,131097297093393267;-0,6583226317017554
2008-08-01;109,10;4,69226489283902;-4,49935308322980e-02;-0,162896420267215625;-4,49935308322980e-02;-0,162896420267215625;0,970889377271374;41581664036704,4;31,3586804176804;97,7471502590674;4,58238404508058;0,50400;477526500000000;33,7996407716916;1;0;0;0;0;0;0,980496573141817;1249543414372,542;27,8537993320140;100,4725861076652;4,60988491524114;2,00;1,40130e+12;27,9684214931226;5,83121927856902;3,50488108566639;-0,027500870160559465;-1,49600000000000000;-9,60719587044268e-03;4,54461764909198e-03;-6,28003801444805e-02;7,01917967626198e-03;1,09999999999997e-02;-0,008441338903543039;-2,31999671041443e-02;-0,059759582504568698;-0,032020119032800665;3,03899999999999926;-7,43238301298166e-03;0,29573888977462032;-0,61563648582336905;0,44054966963375508;1,495717167132201153;-0,6034460323159770
2008-09-01;104,30;4,64727136200673;-5,92473348536062e-02;-0,150020518238129341;-5,92473348536062e-02;-0,150020518238129341;0,980330788313920;43751960457058,9;31,4095575381753;97,7471502590674;4,58238404508058;0,49500;475236100000000;33,7948328491050;1;0;0;0;0;0;0,957021326958492;1239591854051,974;27,8458032914057;100,3336306582498;4,60850093944764;1,81;1,44150e+12;27,9967053540249;5,79812749508016;3,56375424676961;-0,026116894367052446;-1,31499999999999995;2,33094613554277e-02;-3,30917834888638e-02;5,88731611032145e-02;1,38397579350702e-03;1,81000000000000e-01;0,032916657225870338;-6,58488114114135e-02;-0,013001667120743576;-0,027884026384075611;3,11500000000000066;4,64355248778526e-02;-0,82256236224213475;-0,70099706546615637;-0,63920004060496693;0,414451894060583748;-0,6849812183689244
2008-10-01;98,30;4,58802402715312;-3,15190131463101e-02;-0,072997391017994850;-3,15190131463101e-02;-0,072997391017994850;0,975905705240264;45574410339072,1;31,4503674981555;97,6489119170984;4,58137851457856;0,48700;473753900000000;33,7917091044813;1;0;0;0;0;0;0,965385908482209;1257919461844,458;27,8604802513660;99,3201272153190;4,59834824150220;0,97;1,46260e+12;28,0112367897833;5,78047231469801;3,58988724678953;-0,016969726923639961;-0,48299999999999993;1,05197967580545e-02;-1,76551803821496e-02;2,61330000199216e-02;9,14716744341248e-03;8,32000000000000e-01;-0,012789664597373185;-7,64527999095534e-02;-0,029092200552664593;-0,019672151461428200;3,77099999999999946;9,39297104201142e-03;-0,33084842054151548;-0,82404315477252843;-0,98020154236669266;0,197182169159131199;-0,7825320353706320
2008-11-01;95,25;4,55650501400681;-4,83965408618499e-02;-0,093474595179841913;-4,83965408618499e-02;-0,093474595179841913;0,955110168730844;45486761625907,5;31,4484424462736;96,8630051813471;4,57329766252463;0,30100;474474000000000;33,7932279379567;1;0;0;0;0;0;0,961615531906744;1238862307567,185;27,8452145804929;97,4178592147412;4,57900955333445;0,39;1,51370e+12;28,0455781007149;5,74764983724178;3,60322786578067;-0,005711890809829256;-0,08900000000000002;-6,50536317590011e-03;-3,28224774562322e-02;1,33406189911405e-02;1,12578361138107e-02;3,94000000000000e-01;-0,017025159933954592;-1,06832956096198e-01;-0,029557237459901131;-0,000445183844353103;3,90100000000000025;1,07587946751747e-02;0,24212389381583838;-0,85948303543360771;-0,96776059904146894;0,253284439609758605;-0,8056857144773212
2008-12-01;90,75;4,50810847314496;-1,27531531640761e-02;0,014332065244134995;-1,27531531640761e-02;0,014332065244134995;0,940451555755167;44346628035020,3;31,4230577910162;96,4700518134715;4,56923261627646;0,21100;481755000000000;33,8084568019964;1;0;0;0;0;0;0,932498016131824;1201578230588,359;27,8146570007718;96,4103175567688;4,56861322448654;0,16;1,63230e+12;28,1210111791064;5,68744562288996;3,60840079024438;0,000619391789920876;0,05100000000000002;7,95353962334366e-03;-6,02042143518204e-02;5,17292446371087e-03;6,33128259975013e-03;1,40000000000000e-01;0,014458902799243778;-1,67551936429788e-01;-0,021256147467369146;0,003167926874660942;3,79400000000000048;3,01093291178998e-02;-0,28389879094841763;-0,89479500584845573;-0,99802937057888041;0,245166641582715228;-0,8261336026468461
2009-01-01;89,60;4,49535531998088;8,50097470882361e-02;0,002786293248683513;8,50097470882361e-02;0,002786293248683513;0,915540416160800;41003675409331,0;31,3446828227451;95,8806217616580;4,56310389433508;0,12000;481265600000000;33,8074404165896;1;0;0;0;0;0;0,923118403859611;1157428402961,061;27,7772217661005;96,8299354980727;4,57295619748744;0,15;1,58070e+12;28,0888889028298;5,71855151375982;3,56746105664463;-0,009852303152358743;-0,03000000000000000;-7,57798769881068e-03;3,11058908698669e-02;-4,09397335997497e-02;-1,04716949422796e-02;-8,10000000000000e-02;-0,015531527322154348;-1,46837707638415e-01;-0,031538135008595702;-0,000298420505123964;3,40799999999999992;2,62803156753022e-03;0,25275850525897298;-0,94543838676335468;-0,63557633151742599;0,702291182092386168;-0,8643566796955419
