date;za_exchange;za_et;za_et_dif_h1;za_et_dif_h12;za_et_ecm_h1;za_et_ecm_h12;za_gap;za_gdp;za_gdp_log;za_inflation;za_inflation_log;za_interest;za_m1;za_m1_log;us_exchange;us_et;us_et_dif_h1;us_et_dif_h12;us_et_ecm_h1;us_et_ecm_h12;us_gap;us_gdp;us_gdp_log;us_inflation;us_inflation_log;us_interest;us_m1;us_m1_log;za_m_hat;za_y_hat;za_r_hat;za_i_hat;za_ygap_hat;za_m_hat_dif_h1;za_y_hat_dif_h1;za_r_hat_dif_h1;za_i_hat_dif_h1;za_ygap_hat_dif_h1;za_m_hat_dif_h12;za_y_hat_dif_h12;za_r_hat_dif_h12;za_i_hat_dif_h12;za_ygap_hat_dif_h12;za_coint_taylor;za_coint_monetary_standard;za_coint_monetary_sticky;za_coint_monetary_sticky_uip;za_coint_monetary_flexible_uip
2006-03-01;6,2050000000000;1,82535541865657;-0,008903336838143927;0,159088394400985766;-0,008903336838143927;0,159088394400985766;1,006414036631181;173117361645,5166;25,8772355924556;36,86199;3,60718093884732;7,00000000000000;540522956100;27,0158029450942;1;0;0;0;0;0;1,057745581649551;1133008375992,746;27,7558974907033;91,6280488224328;4,51773743465930;4,59;1,39470e+12;27,9637004543111;-0,947897509216897;-1,87866189824770;-0,910556495811988;2,41000000000000;-5,13315450183696e-02;8,22645017267476e-03;0,060769266872060967;-2,54466791275521e-03;-0,09999999999999964;0,015882095790797357;0,209772443729100644;2,88457135973132e-02;-1,45988353183357e-02;-2,45999999999999996;0,005157899577888037;0,8857153130748793;-0,79716777467652922;-0,01143835151104086;-0,50024547375615214;0,66377859224431301
2006-04-01;6,1500000000000;1,81645208181843;0,076659881669915775;0,138700934318064073;0,076659881669915775;0,138700934318064073;0,970528340828510;156516123798,7130;25,7764248690875;36,94962;3,60955536317353;7,00000000000000;542148570000;27,0188059152147;1;0;0;0;0;0;1,057572879594593;1129002568905,586;27,7523556764749;92,4076668554565;4,52620994983159;4,79;1,39360e+12;27,9629114430446;-0,944105527829933;-1,97593080738740;-0,916654586658053;2,21000000000000;-8,70445387660829e-02;3,79198138696424e-03;-0,097268909139707205;-6,09809084606550e-03;-0,20000000000000018;-0,035712993747713306;0,156488452682651769;-4,82052028859670e-03;-1,70166050568317e-02;-2,24000000000000021;0,000548357562328738;0,7485753435530156;-1,02270528686246087;-0,58165140647773306;0,23189958836387553;0,89442587311599286
2006-05-01;6,6400000000000;1,89311196348834;0,076793691123186569;0,069795761935542044;0,076793691123186569;0,069795761935542044;1,015489259355862;169763560655,2766;25,8576724862344;37,08983;3,61334280804532;7,00000000000000;544463628200;27,0230669785575;1;0;0;0;0;0;1,045484079870234;1148256883600,304;27,7692661549964;92,8662656984116;4,53116045499144;4,94;1,39210e+12;27,9618345143409;-0,938767535783388;-1,91159366876194;-0,917817646946121;2,06000000000000;-2,99948205143727e-02;5,33799204654528e-03;0,064337138625464974;-1,16306028806790e-03;-0,15000000000000036;0,057049718251710124;0,182737989053734395;3,53110324815340e-02;-1,67907596252297e-02;-1,94000000000000039;0,028622494188725311;1,0175269832390563;-0,87422245700566414;-0,12369244695396861;-0,26200935924084134;0,76722754824020778
2006-06-01;7,1700000000000;1,96990565461153;-0,042014011058894019;-0,008403410796379518;-0,042014011058894019;-0,008403410796379518;1,040253038405039;174212315546,0730;25,8835405966045;37,36149;3,62064049479235;7,38000000000000;558002934500;27,0476300582745;1;0;0;0;0;0;1,060683950015272;1183730547494,178;27,7996920483606;93,0497052355937;4,53313381527662;4,99;1,37900e+12;27,9523797147397;-0,904749656465246;-1,91615145175611;-0,912493320484271;2,39000000000000;-2,04309116102326e-02;3,40178793181423e-02;-0,004557782994176307;5,32432646184988e-03;0,33000000000000007;0,009563908904140161;0,200710015105013184;8,01028597736533e-02;-8,89282776885958e-03;-1,57000000000000028;0,052283200943048502;1,0424606405661074;-0,92052922553827943;-0,22318075706271084;-0,08390305894817980;0,85013980539379330
2006-07-01;6,8750000000000;1,92789164355263;0,035016081871249494;0,030793696991401109;0,035016081871249494;0,030793696991401109;1,040064746891805;176691648258,8122;25,8976719500663;37,62000;3,62753582387288;7,50000000000000;581413591900;27,0887282026789;1;0;0;0;0;0;1,044534307140119;1111173905028,565;27,7364381445152;93,3248645413668;4,53608657332750;5,24;1,36860e+12;27,9448094354648;-0,856081232785904;-1,83876619444895;-0,908550749454615;2,26000000000000;-4,46956024831335e-03;4,86684236793415e-02;0,077385257307167166;3,94257102965589e-03;-0,12999999999999989;0,015961351361919229;0,223873569357479596;9,96897738359692e-02;-7,70323661618466e-03;-1,48000000000000043;0,100478598954068965;1,0933461892447727;-0,81966094325973748;0,07715566356448300;-0,50629813670448587;0,73701012628874396
2006-08-01;7,1200000000000;1,96290772542388;0,086718731176766095;0,002104525504915244;0,086718731176766095;0,002104525504915244;1,082249229945255;178764362791,7418;25,9093343665750;37,87851;3,63438393280296;7,96153846153846;572261199300;27,0728613662298;1;0;0;0;0;0;1,035966300012351;1166842625783,030;27,7853226064830;93,5083040785488;4,53805024602526;5,25;1,37060e+12;27,9462697160981;-0,873408349868345;-1,87598823990803;-0,903666313222301;2,71153846153846;4,62829299329035e-02;-1,73271170824414e-02;-0,037222045459078146;4,88443623231438e-03;0,45153846153846278;0,050752490181216858;0,160121965311059711;9,49683418754219e-02;6,02198585486047e-04;-0,78846153846153744;0,079173526861821664;1,3096350704899735;-0,87446815217348040;-0,13093324482864011;-0,23523248773582384;0,80667519949839284
2006-09-01;7,7650000000000;2,04962645660065;-0,041412424209182230;-0,122462350366392636;-0,041412424209182230;-0,122462350366392636;1,030333610772280;179343988949,3012;25,9125715246078;37,97491;3,63692567849878;8,00000000000000;578690938700;27,0840343873770;1;0;0;0;0;0;1,037676689383134;1185677469187,810;27,8013354311112;93,0497052355937;4,53313381527662;5,25;1,34740e+12;27,9291979254730;-0,845163538095964;-1,88876390650334;-0,896208136777841;2,75000000000000;-7,34307861085370e-03;2,82448117723817e-02;-0,012775666595310042;7,45817644446012e-03;0,03846153846153744;-0,053626008543757209;0,157961685322863588;3,99358090167681e-02;1,93655064823708e-02;-0,62999999999999989;-0,008858601647646624;1,0305082670616723;-0,92986539071944441;-0,27939313531873583;0,04726369755697257;0,89981601487411245
2006-10-01;7,4500000000000;2,00821403239147;-0,044604306236754043;-0,130276866922361068;-0,044604306236754043;-0,130276866922361068;1,040770989639131;188519181123,7983;25,9624655952825;38,17646;3,64221909529807;8,30769230769231;589060943800;27,1017954851944;1;0;0;0;0;0;1,019122992382344;1194143260085,085;27,8084501070224;92,5452465083431;4,52769767636436;5,25;1,36030e+12;27,9387263795858;-0,836930894391376;-1,84598451173983;-0,885478581066292;3,05769230769231;2,16479972567867e-02;8,23264370458787e-03;0,042779394763506673;1,07295557115492e-02;0,30769230769230660;0,028991075867640381;0,184028266670097196;9,06712309601900e-02;3,09050861402742e-02;-0,16230769230769360;0,088848584643794859;1,1135320384063181;-0,85087964895936374;-0,15814460504077055;-0,16971868052856059;0,80617409340820700
2006-11-01;7,1250000000000;1,96360972615471;-0,021994501382281761;-0,054808236494995111;-0,021994501382281761;-0,054808236494995111;1,067621392263528;192212458073,0862;25,9818671496603;38,17646;3,64221909529807;8,50000000000000;599987274800;27,1201742832710;1;0;0;0;0;0;1,028576782815975;1184076210171,112;27,7999840170175;92,4076668554565;4,52620994983159;5,25;1,36850e+12;27,9447363654271;-0,824562082156159;-1,81811686735722;-0,883990854533521;3,25000000000000;3,90446094475532e-02;1,23688122352164e-02;0,027867644382613577;1,48772653277085e-03;0,19230769230769340;0,017396612190766492;0,191397443078408003;6,21604999869199e-02;2,45680335530714e-02;0,25000000000000000;0,031172072709871212;1,1868866354516587;-0,81165086760301541;-0,06048446775448587;-0,36105721638307470;0,75263763303176390
2006-12-01;6,9700000000000;1,94161522477243;0,025497131933483796;-0,023223104611011625;0,025497131933483796;-0,023223104611011625;1,007086038741673;162020360803,2166;25,8109878482517;38,32543;3,64611364452533;8,87500000000000;605679316100;27,1296165015967;1;0;0;0;0;0;1,041280394083787;1179413529743,792;27,7960384221647;92,5452465083431;4,52769767636436;5,24;1,38770e+12;27,9586688163234;-0,829052314726653;-1,98505057391296;-0,881584031839024;3,63500000000000;-3,41943553421138e-02;-4,49023257049319e-03;-0,166933706555745687;2,40682269449621e-03;0,38499999999999979;-0,073238964789666960;0,192478386861687056;4,55538251443848e-02;2,19592774607915e-02;0,79499999999999993;0,005152147792421458;0,8424349061524229;-1,18446642273387837;-1,13201817827209839;0,95696501771181475;1,13421197769371052
2007-01-01;7,1500000000000;1,96711235670592;0,016643934839511543;0,038413502023751489;0,016643934839511543;0,038413502023751489;1,031582164002498;168253091122,3311;25,8487351775006;38,60585;3,65340381939172;9,00000000000000;586490388100;27,0974221163293;1;0;0;0;0;0;1,020366857789637;1141259066065,688;27,7631532128027;92,8277433956034;4,53074555411716;5,25;1,36900e+12;27,9451016622349;-0,847679545905514;-1,91441803530215;-0,877341734725442;3,75000000000000;1,12153062128615e-02;-1,86272311788613e-02;0,070632538610812645;4,24229711358270e-03;0,11500000000000021;0,045409661554975278;0,149127515340357064;9,02859001704996e-02;2,99673170746639e-02;1,04000000000000004;0,083862852194247384;1,0327930230222031;-0,99599413171286333;-0,66374912594301694;0,38181900192589391;0,94517152450699493
2007-02-01;7,2700000000000;1,98375629154543;0,000687521512128475;0,060705531238381294;0,000687521512128475;0,060705531238381294;1,038472289845535;187537856875,8953;25,9572465653152;38,55765;3,65215452390178;9,00000000000000;633296199800;27,1742040798192;1;0;0;0;0;0;1,018980549792214;1154860478463,246;27,7750006547383;93,3244059425238;4,53608165931051;5,26;1,34750e+12;27,9292721397296;-0,755068059910382;-1,81775408942309;-0,883927135408729;3,74000000000000;1,94917400533214e-02;9,26114859951319e-02;0,096663945879061686;-6,58540068328728e-03;-0,00999999999999979;0,008276433840459951;0,201055899479190003;1,21677075696670e-01;2,40846924905034e-02;1,23000000000000043;0,086705380862488357;1,1035233583597701;-0,90409911160893108;-0,21060959714662408;-0,20669588638553896;0,86986963225683045
2007-03-01;7,2750000000000;1,98444381305756;-0,029290796921065620;0,107420248620836878;-0,029290796921065620;0,107420248620836878;1,095523282189728;201715052001,7539;26,0301219048126;38,82493;3,65906256607112;9,00000000000000;647132680700;27,1958171810569;1;0;0;0;0;0;1,048541979536549;1185886455470,834;27,8015116745439;94,1741895985196;4,54514614826919;5,26;1,37840e+12;27,9519445221601;-0,756127341103230;-1,77138976973131;-0,886083582198071;3,74000000000000;4,69813026531798e-02;-1,05928119284826e-03;0,046364319691779343;-2,15644678934224e-03;0,00000000000000000;0,027489562599858353;0,191770168113666983;1,07272128516389e-01;2,44729136139163e-02;1,33000000000000007;0,098312847671549353;1,2404273344617067;-0,79814000029790155;0,10165511977906035;-0,60869235617108219;0,75977536396614864
2007-04-01;7,0650000000000;1,95515301613649;0,007754709287393746;0,072337119911245251;0,007754709287393746;0,072337119911245251;1,001792013205457;180673937626,8767;25,9199597940753;39,15354;3,66749083980498;9,00000000000000;645932983800;27,1939615950999;1;0;0;0;0;0;1,035346210617079;1185514285292,956;27,8011977923944;94,7859604550218;4,55162130182760;5,25;1,39230e+12;27,9619781718617;-0,768016576761710;-1,88123799831907;-0,884130462022619;3,75000000000000;-3,35541974116218e-02;-1,18892356584794e-02;-0,109848228587761554;1,95312017545213e-03;0,00999999999999979;-0,080535500064801591;0,176088951068223309;9,46928090683343e-02;3,25241246354340e-02;1,54000000000000004;0,053490341354461068;0,8597552897122080;-1,03323060829763813;-0,59645854233081930;0,25888723401050062;0,99199748435751089
2007-05-01;7,1200000000000;1,96290772542388;-0,001405481608734993;0,066555446449710232;-0,001405481608734993;0,066555446449710232;1,088260010985101;198299806402,0891;26,0130458961837;39,33319;3,67206869172312;9,00000000000000;660823256200;27,2167522525411;1;0;0;0;0;0;1,029095040878351;1196208596589,435;27,8101781681131;95,3651707936741;4,55771342577393;5,25;1,38560e+12;27,9571543747546;-0,740402122213432;-1,79713227192940;-0,885644734050808;3,75000000000000;5,91649701067500e-02;2,76144545482779e-02;0,084105726389669400;-1,51427202818910e-03;0,00000000000000000;0,092719167518371837;0,198365413569955962;1,14461396832539e-01;3,21729128953128e-02;1,69000000000000039;0,089159790621122781;1,2935802246104300;-0,88095295817560648;-0,11737574669048499;-0,35432489365910924;0,84071325867590940
2007-06-01;7,1100000000000;1,96150224381515;-0,002816903271113391;0,094542720058290675;-0,002816903271113391;0,094542720058290675;1,058897123149609;192974255971,0012;25,9858226282029;39,61361;3,67917274608232;9,38000000000000;665872430600;27,2243639434939;1;0;0;0;0;0;1,025153239558513;1232159118117,301;27,8397891270162;95,5499861273850;4,55964952549930;5,25;1,37080e+12;27,9464156269469;-0,722051683452921;-1,85396649881323;-0,880476779416983;4,13000000000000;3,37438835910955e-02;1,83504387605105e-02;-0,056834226883832883;5,16795463382547e-03;0,38000000000000078;-0,025421086515654556;0,182697973012324155;6,21849529428822e-02;3,20165410672884e-02;1,74000000000000110;0,054174795201328063;1,1561255732841182;-1,03451482514384852;-0,56398920067280223;0,18377192696394890;1,00516364511312273
2007-07-01;7,0900000000000;1,95868534054404;0,006326910384763629;0,033290175354524054;0,006326910384763629;0,033290175354524054;1,082014133948295;198998715087,5766;26,0165642048037;39,95537;3,68776308120152;9,50000000000000;669360894500;27,2295892052840;1;0;0;0;0;0;1,017577051670582;1171570493093,456;27,7893662664458;95,5256803887084;4,55939511593213;5,26;1,36860e+12;27,9448094354648;-0,715220230180805;-1,77280206164210;-0,871632034730610;4,24000000000000;6,44370822777134e-02;6,83145327211676e-03;0,081164437171132420;8,84474468637286e-03;0,10999999999999943;0,030693198686617906;0,140861002605099372;6,59641328068474e-02;3,69187147240053e-02;1,98000000000000043;0,068906642526026740;1,2552158963148827;-0,86162057979066986;-0,15331421822173846;-0,34665432772939175;0,82615094081479790
2007-08-01;7,1350000000000;1,96501225092880;-0,037848144694541785;0,076857217843279368;-0,037848144694541785;0,076857217843279368;1,111908552396249;204678927619,4551;26,0447083815665;40,20950;3,69410328611414;9,75000000000000;713233967200;27,2930753482735;1;0;0;0;0;0;1,001772961230504;1221273339526,635;27,8309151512992;95,3504956306995;4,55755953004760;5,02;1,37280e+12;27,9478735656801;-0,654798217406579;-1,78620676973265;-0,863456243933457;4,73000000000000;1,10135591165745e-01;6,04220127742252e-02;-0,013404708090554607;8,17579079715269e-03;0,49000000000000021;0,045698508888031286;0,218610132461765971;8,97814701753710e-02;4,02100692888436e-02;2,01846153846153786;0,063852661232841168;1,4315736786546114;-0,97449929236762367;-0,45023496792535778;-0,00719462769716638;0,95829202863447271
2007-09-01;6,8700000000000;1,92716410623426;-0,049226940765150662;0,185470402801341860;-0,049226940765150662;0,185470402801341860;1,014700509441134;195580357292,9128;25,9992371666665;40,43734;3,69975361552995;10,00000000000000;702665279600;27,2781464839338;1;0;0;0;0;0;1,014785312451746;1245149167379,474;27,8502764518244;95,6132727677128;4,56031164690281;4,94;1,35630e+12;27,9357815199151;-0,657635035981272;-1,85103928515785;-0,860558031372861;5,06000000000000;-8,48030106117559e-05;-2,83681857469276e-03;-0,064832515425198523;2,89821256059586e-03;0,32999999999999918;-0,110220394176356429;0,187528502114691520;3,77246213454825e-02;3,56501054049794e-02;2,30999999999999961;0,007258275600241948;0,9134744267170530;-1,12198602007390669;-0,90335902551114544;0,50657098446572280;1,09982715067678449
2007-10-01;6,5400000000000;1,87793716546911;0,030864324190611914;0,435587867563272502;0,030864324190611914;0,435587867563272502;1,101522637858017;217179557341,5210;26,1039903015229;40,80977;3,70892151352827;10,30000000000000;698839525300;27,2726869752839;1;0;0;0;0;0;1,005431838415554;1252300039585,345;27,8560030081265;95,8178078516708;4,56244855341902;4,76;1,36940e+12;27,9453938036334;-0,672706828349451;-1,75201270660357;-0,853527039890747;5,54000000000000;9,60907994424631e-02;-1,50717923681789e-02;0,099026578554287426;7,03099148211406e-03;0,48000000000000131;0,096175602453074882;0,164224066041924743;9,39718051362632e-02;3,19515411755442e-02;2,48230769230769432;0,074442802185676449;1,3251738790264940;-0,88522919878413042;-0,34727929909148453;-0,29221666853898665;0,83683502077877592
2007-11-01;6,7450000000000;1,90880148965972;0,009590630501701725;0,407193290244244332;0,009590630501701725;0,407193290244244332;1,107467841266969;218874547732,1787;26,1117645612210;40,93684;3,71203039112810;10,50000000000000;731629273700;27,3185397659212;1;0;0;0;0;0;1,017498859737162;1251898818644,728;27,8556825695617;96,3869290157781;4,56837060130056;4,49;1,37050e+12;27,9461967526893;-0,627656986768027;-1,74391800834070;-0,856340210172455;6,01000000000000;8,99689815298077e-02;4,50498415814238e-02;0,008094698262866018;-2,81317028170802e-03;0,46999999999999886;-0,006121817912655425;0,196905095388132167;7,41988590165157e-02;2,76506443610653e-02;2,75999999999999979;0,050924372082254532;1,3177591995560527;-0,92490637584405477;-0,35662080051716416;-0,30372215624291388;0,89909261410070529
2007-12-01;6,8100000000000;1,91839212016142;0,087133738568246910;0,312159769932793152;0,087133738568246910;0,312159769932793152;1,007662442030162;181884894926,3222;25,9266398784854;41,22602;3,71906961040762;10,89473684210527;738317276800;27,3276394835233;1;0;0;0;0;0;1,022319493632437;1236151141769,774;27,8430237504733;96,3222665789214;4,56769951304155;4,24;1,39490e+12;27,9638438440446;-0,636204360521276;-1,91638387198790;-0,848629902633929;6,65473684210527;-1,46570516022748e-02;-8,54737375324888e-03;-0,172465863647200734;7,71030753852608e-03;0,64473684210526550;-0,104626033132082519;0,192847954205376482;6,86667019250606e-02;3,29541292050952e-02;3,01973684210526550;0,019537303739838974;0,8075457585870651;-1,30002965838927675;-1,47621065618652669;1,09241493763967257;1,29535493289599657
2008-01-01;7,4300000000000;2,00552585872967;0,038935964054141348;0,316861861560557401;0,038935964054141348;0,316861861560557401;1,041089231176671;190179288439,0711;25,9712330875378;41,80000;3,73289633953071;11,00000000000000;769055910200;27,3684295088807;1;0;0;0;0;0;1,012774062573072;1211517267930,024;27,8228946304485;96,8010437709666;4,57265777698232;3,94;1,37590e+12;27,9501291783802;-0,581699669499489;-1,85166154291074;-0,839761437451607;7,06000000000000;2,83151686035985e-02;5,45046910217870e-02;0,064722329077156360;8,86846518232254e-03;0,40526315789473522;0,042972220205873324;0,265979876406024829;6,27564923914044e-02;3,75802972738351e-02;3,31000000000000050;0,017099862390737020;0,9700241877882997;-1,21720681047416601;-1,21518612189301467;0,81254908884186661;1,25134794245531955
2008-02-01;7,7250000000000;2,04446182278381;0,047402238894584059;0,263110811721275706;0,047402238894584059;0,263110811721275706;1,097012432530523;212369128696,5374;26,0815917706307;41,90000;3,73528582692809;11,00000000000000;769179611300;27,3685903439395;1;0;0;0;0;0;1,006423550149908;1214736784239,190;27,8255485307653;97,0821648616980;4,57555768038004;2,98;1,36590e+12;27,9428346679553;-0,574244324015776;-1,74395676013460;-0,840271853451945;8,02000000000000;9,05888823806149e-02;7,45534548371296e-03;0,107704782776142594;-5,10416000337965e-04;0,95999999999999908;0,062273713777016404;0,180823735894605875;7,37973292884853e-02;4,36552819567844e-02;4,27999999999999936;0,071097142327293472;1,2720476133676033;-0,97942254180329369;-0,52533739298723992;-0,12244310727587955;1,02527770827182962
2008-03-01;8,1000000000000;2,09186406167839;-0,064373925630657247;0,158901282585855785;-0,064373925630657247;0,158901282585855785;1,066746216268833;217567582864,3795;26,1057753650231;42,50000;3,74950407593037;11,00000000000000;747133887800;27,3395102400214;1;0;0;0;0;0;1,001975631095769;1231232947830,476;27,8390371798590;97,9236937385207;4,58418854005543;2,61;1,40110e+12;27,9682787583236;-0,628768518302184;-1,73326181483590;-0,834684464125054;8,39000000000000;6,47705851730642e-02;-5,45241942864081e-02;0,010694945298702407;5,58738932689051e-03;0,37000000000000099;-0,025818297207550689;0,127358822801046045;3,81279548954083e-02;5,13991180730171e-02;4,65000000000000036;0,017789282519884431;1,1324550240128299;-0,87309180928411800;-0,34111232512328749;-0,32531299265408420;0,92551073968856201
2008-04-01;7,5950000000000;2,02749013604774;0,001973035825858727;0,108449879537362737;0,001973035825858727;0,108449879537362737;1,100615168001474;212914330087,7610;26,0841557155885;42,80000;3,75653810258775;11,30952380952381;710768775400;27,2896130034494;1;0;0;0;0;0;1,000179766584882;1227560264534,606;27,8360497907538;98,5175792401476;4,59023500169739;2,28;1,40660e+12;27,9721965608203;-0,682583557370926;-1,75189407516533;-0,833696899109639;9,02952380952381;1,00435401416592e-01;-5,38150390687413e-02;-0,018632260329429329;9,87565015415637e-04;0,63952380952381205;0,035664816243527575;0,085433019390784182;1,29343923153741e-01;5,04335629129806e-02;5,27952380952381262;0,133989598828213596;1,2969749951399114;-0,84982402908925625;-0,38575503309288961;-0,38472435812726141;0,87410699550806858
2008-05-01;7,6100000000000;2,02946317187359;0,026581791999845450;0,043708756792645964;0,026581791999845450;0,043708756792645964;1,070329544312250;215235488121,0055;26,0949985592638;43,10000;3,76352299710970;11,50000000000000;742099784600;27,3327495516651;1;0;0;0;0;0;0,978089837250133;1227692752744,987;27,8361577130002;99,3471845470534;4,59862062986506;1,98;1,39650e+12;27,9649902223316;-0,632240670666565;-1,74115915373643;-0,835097632755355;9,52000000000000;9,22397070621168e-02;5,03428867043603e-02;0,010734921428902311;-1,40073364571691e-03;0,49047619047618696;-0,008195694354474981;0,108161451546866516;5,59731181929735e-02;5,05471012954528e-02;5,76999999999999957;0,033074736955366779;1,2722778528453527;-0,89502833994725328;-0,42569487798166911;-0,38900807078315786;0,93276731641653898
2008-06-01;7,8150000000000;2,05604496387344;-0,064069447974880012;-0,016774586882880804;-0,064069447974880012;-0,016774586882880804;1,068967154844664;217236181791,1743;26,1042509939651;43,70000;3,77734810210154;11,78571428571428;761197011600;27,3581580464542;1;0;0;0;0;0;0,980568760865352;1260581982720,059;27,8625946213008;100,3483058212244;4,60864719240152;2,00;1,40730e+12;27,9726940909489;-0,614536044494699;-1,75834362733566;-0,831299090299976;9,78571428571428;8,83983939793119e-02;1,77046261718665e-02;-0,017184473599233030;3,79854245537903e-03;0,26571428571428513;-0,003841313082804887;0,107515638958222581;9,56228714775733e-02;4,91776891170064e-02;5,65571428571428392;0,054654510388216448;1,2403513946160349;-0,95440232188287644;-0,58938486281754587;-0,17465093621554931;1,00842624069334241
2008-07-01;7,3300000000000;1,99197551589856;0,049893952873518943;0,062789038068835401;0,049893952873518943;0,062789038068835401;1,066733950035972;222175824318,4747;26,1267349067856;44,40000;3,79323946943818;12,00000000000000;735153876400;27,3233456698937;1;0;0;0;0;0;0,992014932295431;1209046731575,034;27,8208533398953;100,8752358917798;4,61388446504368;2,01;1,41770e+12;27,9800569560700;-0,656711286176325;-1,69411843310965;-0,820644995605505;9,99000000000000;7,47190177405405e-02;-4,21752416816261e-02;0,064225194226004589;1,06540946944715e-02;0,20428571428571551;-0,013679376238771468;0,058508944004479702;7,86836285324455e-02;5,09870391251050e-02;5,75000000000000000;0,010281935462827074;1,1254950758818933;-0,76063333914628717;-0,22925634544660586;-0,70245650471724030;0,77887016311252688
2008-08-01;7,7050000000000;2,04186946877208;0,070765040263520707;0,010329336513882570;0,070765040263520707;0,010329336513882570;1,092505501946850;225630430889,4032;26,1421642361678;44,70000;3,79997350161952;12,00000000000000;743468368200;27,3345920574897;1;0;0;0;0;0;0,980496573141817;1249543414372,542;27,8537993320140;100,4725861076652;4,60988491524114;2,00;1,40130e+12;27,9684214931226;-0,633829435632922;-1,71163509584619;-0,809911413621619;10,00000000000000;1,12008928805033e-01;2,28818505434027e-02;-0,017516662736532851;1,07335819838856e-02;0,00999999999999979;0,037289911064492864;0,020968781773657241;7,45716738864672e-02;5,35448303118380e-02;5,26999999999999957;0,001873337639288652;1,2464490714828245;-0,82457190975916872;-0,45141442185885139;-0,35698505321622037;0,86675254664826340
2008-09-01;8,2700000000000;2,11263450903560;0,200890523996779979;-0,105763660190599129;0,200890523996779979;-0,105763660190599129;1,079187754997161;226668744792,0077;26,1467555146065;44,90000;3,80443779474821;12,00000000000000;752975950300;27,3472991257236;1;0;0;0;0;0;0,957021326958492;1239591854051,974;27,8458032914057;100,3336306582498;4,60850093944764;1,81;1,44150e+12;27,9967053540249;-0,649406228301224;-1,69904777679921;-0,804063144699427;10,19000000000000;1,22166428038669e-01;-1,55767926683019e-02;0,012587319046978962;5,84826892219237e-03;0,18999999999999950;0,010157499233635514;0,008228807680048078;1,51991508358645e-01;5,64948866734345e-02;5,12999999999999989;0,122251231049280595;1,2695939190362258;-0,76451679933165761;-0,33362870146071422;-0,44030775930363397;0,82832585822123617
2008-10-01;10,1100000000000;2,31352503303238;0,002469746871583745;-0,271006845457141488;0,002469746871583745;-0,271006845457141488;1,092011863573035;238483625898,7332;26,1975664904053;45,10000;3,80888224650863;12,00000000000000;754085955700;27,3487721980590;1;0;0;0;0;0;0,965385908482209;1257919461844,458;27,8604802513660;99,3201272153190;4,59834824150220;0,97;1,46260e+12;28,0112367897833;-0,662464591724234;-1,66291376096068;-0,789465994993572;11,03000000000000;1,26625955090826e-01;-1,30583634230099e-02;0,036134015838527489;1,45971497058550e-02;0,83999999999999986;0,004459527052157242;0,010242236625217060;8,90989456428848e-02;6,40610448971755e-02;5,48999999999999844;0,030535155648362955;1,2367748888027481;-0,63624570579477191;-0,05385789012767091;-0,64359041123744809;0,76989548906402916
2008-11-01;10,1350000000000;2,31599477990396;-0,085442889809749456;-0,310468921174295698;-0,085442889809749456;-0,310468921174295698;1,061129648251959;232816284499,0023;26,1735155009544;45,10000;3,80888224650863;12,00000000000000;771475098100;27,3715702309766;1;0;0;0;0;0;0,961615531906744;1238862307567,185;27,8452145804929;97,4178592147412;4,57900955333445;0,39;1,51370e+12;28,0455781007149;-0,674007869738332;-1,67169907953856;-0,770127306825822;11,61000000000000;9,95141163452148e-02;-1,15432780140985e-02;-0,008785318577874790;1,93386881677498e-02;0,58000000000000007;-0,027111838745611294;-0,046350882970305207;7,22189288021440e-02;8,62129033466332e-02;5,59999999999999964;0,009545134815407086;1,0249148815979641;-0,63970006979295135;-0,25090323741130266;-0,41699558324941377;0,77628440029415391
2008-12-01;9,3050000000000;2,23055189009421;0,091835830196011159;-0,231778251481832953;0,091835830196011159;-0,231778251481832953;1,002521261795399;200354089602,3488;26,0233520861105;45,00000;3,80666248977032;11,70833333333334;753655119300;27,3482006988555;1;0;0;0;0;0;0,932498016131824;1201578230588,359;27,8146570007718;96,4103175567688;4,56861322448654;0,16;1,63230e+12;28,1210111791064;-0,772810480250875;-1,79130491466135;-0,761950734716216;11,54833333333334;7,00232456635751e-02;-9,88026105125428e-02;-0,119605835122797544;8,17657210960654e-03;-0,06166666666666387;-0,029490870681639691;-0,136606119729599129;1,25078957326547e-01;8,66791679177137e-02;4,89359649122807028;0,084680297265849913;0,8454024736206001;-0,78456258685328106;-0,89884119849304789;0,35788187323980614;0,88072068556902061
2009-01-01;10,2000000000000;2,32238772029023;-0,014815085785140347;-0,300178124565522175;-0,014815085785140347;-0,300178124565522175;1,010888711223391;205043663813,9749;26,0464887876193;45,30000;3,81330703248899;11,50000000000000;722856034500;27,3064759168710;1;0;0;0;0;0;0,923118403859611;1157428402961,061;27,7772217661005;96,8299354980727;4,57295619748744;0,15;1,58070e+12;28,0888889028298;-0,782412985958725;-1,73073297848117;-0,759649164998453;11,35000000000000;8,77703073637798e-02;-9,60250570784993e-03;0,060571936180181751;2,30156971776285e-03;-0,19833333333333591;0,017747061700204680;-0,200713316459236069;1,20928564429573e-01;8,01122724531540e-02;4,28999999999999915;0,059455138760181270;0,9167739839529548;-0,62170580082304450;-0,44780389890810829;-0,09932631811764804;0,74135626220338158
